slug,collegeName,highConfidenceAreas,mediumConfidenceAreas,lowConfidenceAreas,writeAreas,matchedCount,writeCount,sourceUrl,writeStatus
university-of-houston,University of Houston,Architecture|Business|Nursing,Art|Art History|Biology|Computer Engineering|Education|Engineering|English|History|Hospitality|Information Systems|Management|Mathematics|Mechanical Engineering|Music|Physical Therapy|Pre-Dentistry|Pre-Nursing|Pre-Pharmacy|Pre-Physical Therapy|Pre-Veterinary Medicine,Accounting|Biomedical Engineering|Biomedical Sciences|Biotechnology|Chemistry|Civil Engineering|Computer Science|Construction Management|Digital Media|Economics|Electrical Engineering|Entrepreneurship|Exercise Science|Finance|Graphic Design|Human Resources|Industrial Engineering|Journalism|Nutrition|Philosophy|Physics|Political Science|Pre-Law|Psychology|Sociology,Architecture|Business|Nursing|Art|Art History|Biology|Computer Engineering|Education|Engineering|English|History|Hospitality|Information Systems|Management|Mathematics|Mechanical Engineering|Music|Physical Therapy|Pre-Dentistry|Pre-Nursing|Pre-Pharmacy|Pre-Physical Therapy|Pre-Veterinary Medicine,48,23,https://www.uh.edu/majors,WRITTEN
university-of-illinois,University of Illinois,Art,Performing Arts,Engineering,Art|Performing Arts,3,2,https://illinois.edu,WRITTEN
university-of-illinois-chicago,University of Illinois Chicago,Business|Computer Science|Education|Health Sciences|Nursing|Urban Planning,Architecture|Art|Data Science|Economics|Engineering|Information Systems|Management|Public Health,Accounting|Criminal Justice|Finance|Social Work,Business|Computer Science|Education|Health Sciences|Nursing|Urban Planning|Architecture|Art|Data Science|Economics|Engineering|Information Systems|Management|Public Health,18,14,https://www.uic.edu/academics,WRITTEN
university-of-iowa,University of Iowa,,Communications|Education|Performing Arts,Health Sciences|Human Resources,Communications|Education|Performing Arts,5,3,https://uiowa.edu/academics,WRITTEN
university-of-kansas,University of Kansas,,Human Resources,,Human Resources,1,1,https://ku.edu/academics,WRITTEN
university-of-kentucky,University of Kentucky,History,Agriculture|Business|Economics|Education|Engineering|Health Sciences|Nursing|Public Health|Social Work,Finance,History|Agriculture|Business|Economics|Education|Engineering|Health Sciences|Nursing|Public Health|Social Work,11,10,https://www.uky.edu,WRITTEN
university-of-la-verne,University of La Verne,,,,,0,0,,NO_WRITABLE_MATCHES
university-of-louisiana-monroe,University of Louisiana Monroe,Education,Accounting|Business|Health Sciences|Management,Construction Management|Human Resources|Information Technology|Nursing|Performing Arts,Education|Accounting|Business|Health Sciences|Management,10,5,https://www.ulm.edu/academics,WRITTEN
university-of-louisiana-at-lafayette,University of Louisiana at Lafayette,Art|Education|Management|Music,Accounting|Biology|Business|Chemistry|Computer Science|Economics|Engineering|Finance|Health Sciences|History|Hospitality|Kinesiology|Marketing|Nursing|Performing Arts|Visual Arts,Criminal Justice|Environmental Science|Journalism|Physics|Political Science|Sociology,Art|Education|Management|Music|Accounting|Biology|Business|Chemistry|Computer Science|Economics|Engineering|Finance|Health Sciences|History|Hospitality|Kinesiology|Marketing|Nursing|Performing Arts|Visual Arts,26,20,https://louisiana.edu/academics,WRITTEN
university-of-louisville,University of Louisville,,Education|Health Sciences|History|Human Resources,Engineering|Nursing|Public Health|Social Work,Education|Health Sciences|History|Human Resources,8,4,https://louisville.edu/academics,WRITTEN
university-of-lynchburg,University of Lynchburg,Health Sciences,Education|Finance|History|Human Resources,,Health Sciences|Education|Finance|History|Human Resources,5,5,https://www.lynchburg.edu/academics,WRITTEN
university-of-maine-at-presque-isle,University of Maine at Presque Isle,Business|Education,Accounting|Art|Biology|Chemistry|Computer Science|Criminal Justice|Cybersecurity|Engineering|English|Environmental Science|Exercise Science|Film Studies|Graphic Design|Health Administration|History|Human Services|Information Systems|Journalism|Mathematics|Nursing|Philosophy|Political Science|Pre-Law|Psychology|Social Work|Sociology,,Business|Education|Accounting|Art|Biology|Chemistry|Computer Science|Criminal Justice|Cybersecurity|Engineering|English|Environmental Science|Exercise Science|Film Studies|Graphic Design|Health Administration|History|Human Services|Information Systems|Journalism|Mathematics|Nursing|Philosophy|Political Science|Pre-Law|Psychology|Social Work|Sociology,28,28,https://www.umpi.edu/academics,WRITTEN
university-of-maine-farmington,"University of Maine, Farmington",Education,Business|Health Sciences,Biology|Information Technology,Education|Business|Health Sciences,5,3,https://umf.maine.edu/academics,WRITTEN
university-of-mary-hardin-baylor,University of Mary Hardin-Baylor,Accounting|Art|Biology|Business|Education|Information Systems|Music|Nursing|Public Health,Biochemistry|Chemistry|Computer Science|Criminal Justice|Engineering|English|Exercise Physiology|Finance|Graphic Design|Health Sciences|History|Human Resources|Journalism|Management|Marketing|Mathematics|Occupational Therapy|Performing Arts|Physical Therapy|Political Science|Pre-Law|Psychology|Public Relations|Social Work|Sport Management,Cybersecurity|Neuroscience,Accounting|Art|Biology|Business|Education|Information Systems|Music|Nursing|Public Health|Biochemistry|Chemistry|Computer Science|Criminal Justice|Engineering|English|Exercise Physiology|Finance|Graphic Design|Health Sciences|History|Human Resources|Journalism|Management|Marketing|Mathematics|Occupational Therapy|Performing Arts|Physical Therapy|Political Science|Pre-Law|Psychology|Public Relations|Social Work|Sport Management,36,34,https://www.umhb.edu/academics,WRITTEN
university-of-mary-washington,University of Mary Washington,Biomedical Sciences,Environmental Science|Neuroscience|Nursing|Philosophy|Political Science|Psychology,Communications,Biomedical Sciences|Environmental Science|Neuroscience|Nursing|Philosophy|Political Science|Psychology,8,7,https://www.umw.edu,WRITTEN
university-of-maryland,University of Maryland,,Education|History,,Education|History,2,2,https://umd.edu/academics,WRITTEN
university-of-maryland-eastern-shore,University of Maryland Eastern Shore,Agriculture|Business|Education|Engineering|Management,Accounting|Art|Biology|Chemistry|Communications|Computer Science|Construction Management|Criminal Justice|Cybersecurity|Data Science|Economics|English|History|Hospitality|Marketing|Philosophy|Physical Therapy|Sport Management,Biochemistry|Biomedical Engineering|Computer Engineering|Digital Media|Electrical Engineering|Environmental Science|Exercise Science|Finance|Human Resources|Information Technology|Mechanical Engineering|Media Studies|Nutrition|Pre-Vet|Psychology|Sociology,Agriculture|Business|Education|Engineering|Management|Accounting|Art|Biology|Chemistry|Communications|Computer Science|Construction Management|Criminal Justice|Cybersecurity|Data Science|Economics|English|History|Hospitality|Marketing|Philosophy|Physical Therapy|Sport Management,39,23,https://wwwcp.umes.edu,WRITTEN
university-of-massachusetts-amherst,University of Massachusetts Amherst,,Biomedical Engineering|Engineering|Literature|Public Health,Computer Science|Human Resources,Biomedical Engineering|Engineering|Literature|Public Health,6,4,https://www.umass.edu,WRITTEN
university-of-massachusetts-boston,University of Massachusetts Boston,Education,Business|Entrepreneurship|History|Human Resources,,Education|Business|Entrepreneurship|History|Human Resources,5,5,https://www.umb.edu/academics,WRITTEN
university-of-massachusetts-dartmouth,"University of Massachusetts, Dartmouth",Art|Biology|Business|Economics|Education|Engineering|English|Health Sciences|History|Nursing|Performing Arts|Psychology,Accounting|Biochemistry|Business Analytics|Chemistry|Civil Engineering|Data Science|Entrepreneurship|Finance|Information Systems|Journalism|Literature|Management|Marketing|Mathematics|Music|Neuroscience|Nutrition|Philosophy|Physics|Political Science|Pre-Law|Pre-Med|Public Administration|Public Health|Sociology|Statistics,Architecture|Art History|Criminal Justice|Cybersecurity|Data Analytics|Digital Media|Graphic Design|Hospitality|Human Resources|International Relations|Mechanical Engineering|Theater|Visual Arts|Web Development,Art|Biology|Business|Economics|Education|Engineering|English|Health Sciences|History|Nursing|Performing Arts|Psychology|Accounting|Biochemistry|Business Analytics|Chemistry|Civil Engineering|Data Science|Entrepreneurship|Finance|Information Systems|Journalism|Literature|Management|Marketing|Mathematics|Music|Neuroscience|Nutrition|Philosophy|Physics|Political Science|Pre-Law|Pre-Med|Public Administration|Public Health|Sociology|Statistics,52,38,https://www.umassd.edu/academics,WRITTEN
university-of-memphis,University of Memphis,Architecture|Art|Business|Civil Engineering|Computer Engineering|Education|Engineering|English|Health Sciences|Journalism|Management|Physics,Accounting|Biology|Biomedical Engineering|Chemistry|Computer Science|Criminal Justice|Economics|Emergency Management|Finance|Graphic Design|History|Hospitality|Information Systems|International Business|Literature|Marketing|Mathematics|Mechanical Engineering|Music|Nursing|Philosophy|Political Science|Psychology|Public Health|Social Work|Sociology|Visual Arts,Biochemistry|Electrical Engineering|Human Services|Information Technology|Neuroscience|Nutrition|Public Administration|Public Relations|Statistics,Architecture|Art|Business|Civil Engineering|Computer Engineering|Education|Engineering|English|Health Sciences|Journalism|Management|Physics|Accounting|Biology|Biomedical Engineering|Chemistry|Computer Science|Criminal Justice|Economics|Emergency Management|Finance|Graphic Design|History|Hospitality|Information Systems|International Business|Literature|Marketing|Mathematics|Mechanical Engineering|Music|Nursing|Philosophy|Political Science|Psychology|Public Health|Social Work|Sociology|Visual Arts,48,39,https://www.memphis.edu/majors,WRITTEN
university-of-miami,University of Miami,Education,Architecture|Business|Data Science|Engineering|English|Music|Nursing,,Education|Architecture|Business|Data Science|Engineering|English|Music|Nursing,8,8,https://welcome.miami.edu/academics,WRITTEN
university-of-michigan,University of Michigan,,,,,0,0,,NO_WRITABLE_MATCHES
university-of-minnesota,University of Minnesota,,Art|Education|Finance|Health Sciences|Psychology,Journalism,Art|Education|Finance|Health Sciences|Psychology,6,5,https://twin-cities.umn.edu/academics,WRITTEN
university-of-minnesota-morris,"University of Minnesota, Morris",Education|Mathematics,Art|English|History|Management|Physical Therapy,Finance|Occupational Therapy,Education|Mathematics|Art|English|History|Management|Physical Therapy,9,7,https://www.morris.umn.edu/academics,WRITTEN
university-of-mississippi,University of Mississippi,,Education,,Education,1,1,https://olemiss.edu/academics,WRITTEN
university-of-missouri,University of Missouri,Education,Agriculture|Business|Engineering|Entrepreneurship|Journalism|Philosophy,Health Sciences|Nursing,Education|Agriculture|Business|Engineering|Entrepreneurship|Journalism|Philosophy,9,7,https://missouri.edu/academics,WRITTEN
university-of-mount-saint-vincent,University of Mount Saint Vincent,Accounting|Business|Economics|Education|Nursing,Management|Music|Sport Management,Human Resources,Accounting|Business|Economics|Education|Nursing|Management|Music|Sport Management,9,8,https://www.mountsaintvincent.edu/majors,WRITTEN
university-of-mount-union,University of Mount Union,Education,Art|History|Music|Performing Arts|Visual Arts,,Education|Art|History|Music|Performing Arts|Visual Arts,6,6,https://www.mountunion.edu/academics,WRITTEN
university-of-nebraska,University of Nebraska,,Architecture|Art|Education|Management|Performing Arts,Communications|Engineering|Entrepreneurship|Journalism,Architecture|Art|Education|Management|Performing Arts,9,5,https://www.unl.edu/academics,WRITTEN
university-of-nevada-las-vegas,University of Nevada Las Vegas,,Education|Hospitality|Hospitality Management|Management,,Education|Hospitality|Hospitality Management|Management,4,4,https://www.unlv.edu,WRITTEN
university-of-nevada-reno,University of Nevada Reno,Art|Art History|History|Music,Education|Marketing|Performing Arts,Biology|Human Resources|Visual Arts,Art|Art History|History|Music|Education|Marketing|Performing Arts,10,7,https://www.unr.edu/programs,WRITTEN
university-of-new-england,University of New England,Business|Education|Entrepreneurship,Public Health,Communications|Data Science|Mathematics,Business|Education|Entrepreneurship|Public Health,7,4,https://www.une.edu/academics,WRITTEN
university-of-new-mexico,University of New Mexico,,Education|History,Architecture|Finance|Health Sciences,Education|History,5,2,https://www.unm.edu,WRITTEN
university-of-new-orleans,University of New Orleans,Education,Business|Engineering,Architecture|Mathematics,Education|Business|Engineering,5,3,https://www.uno.edu/academics,WRITTEN
university-of-north-alabama,University of North Alabama,Education,Art|Engineering,Human Resources|Nursing,Education|Art|Engineering,5,3,https://www.una.edu/academics,WRITTEN
university-of-north-carolina-wilmington,University of North Carolina Wilmington,Education|Engineering,Business|Cybersecurity|Film Studies|Mathematics|Performing Arts|Statistics,Communications|Human Services|Psychology,Education|Engineering|Business|Cybersecurity|Film Studies|Mathematics|Performing Arts|Statistics,11,8,https://uncw.edu/academics,WRITTEN
university-of-north-carolina-at-chapel-hill,University of North Carolina at Chapel Hill,Education,Biology|Biomedical Sciences|Business|Public Health|Social Work,Data Science|Economics|Entrepreneurship|Journalism|Literature|Nursing|Philosophy|Public Administration,Education|Biology|Biomedical Sciences|Business|Public Health|Social Work,14,6,https://www.unc.edu/programs,WRITTEN
university-of-north-carolina-at-charlotte,University of North Carolina at Charlotte,Architecture|Business|Education|Engineering,Chemistry|Communications|Human Services|Information Systems|Nursing|Performing Arts|Political Science,,Architecture|Business|Education|Engineering|Chemistry|Communications|Human Services|Information Systems|Nursing|Performing Arts|Political Science,11,11,https://www.charlotte.edu/academics,WRITTEN
university-of-north-carolina-at-greensboro,University of North Carolina at Greensboro,Business|Cybersecurity|Economics|Information Systems|Management,Data Analytics|Education,,Business|Cybersecurity|Economics|Information Systems|Management|Data Analytics|Education,7,7,https://www.uncg.edu/degrees,WRITTEN
university-of-north-florida,University of North Florida,Education,Art|Business|Engineering|Human Services,,Education|Art|Business|Engineering|Human Services,5,5,https://www.unf.edu/academics,WRITTEN
